Region,Year,GS31_doy,GS39_doy,GS61_doy,GS75_doy,flagleaf_exposure_days,survey_cum_cdd,survey_gs_progress,gs31_39_days,gs31_39_mean_temp,gs31_39_total_precip,gs31_39_mean_rh,gs31_39_wetness_hours,gs31_39_splash_risk,gs39_survey_days,gs39_survey_mean_temp,gs39_survey_total_precip,gs39_survey_mean_rh,gs39_survey_wetness_hours,gs39_survey_splash_risk,gs61_survey_days,gs61_survey_mean_temp,gs61_survey_total_precip,gs61_survey_mean_rh,gs61_survey_wetness_hours,gs61_survey_splash_risk,pre_survey_14d_days,pre_survey_14d_mean_temp,pre_survey_14d_total_precip,pre_survey_14d_mean_rh,pre_survey_14d_wetness_hours,pre_survey_14d_splash_risk,pre_survey_30d_days,pre_survey_30d_mean_temp,pre_survey_30d_total_precip,pre_survey_30d_mean_rh,pre_survey_30d_wetness_hours,pre_survey_30d_splash_risk
Wales,2008,94.0,126.0,149.0,172.0,46.0,1443.0,1.0134117647058822,33.0,7.860606060606061,63.10000000000001,79.84848484848484,497.59999999999997,38.31333333333333,47.0,13.259574468085109,137.29999999999998,77.29787234042553,593.6,96.04,24.0,13.391666666666667,81.80000000000001,79.04166666666667,371.2,65.41999999999999,15.0,13.326666666666664,24.9,74.73333333333333,174.39999999999998,18.6,31.0,13.151612903225807,120.0,78.6774193548387,467.2,90.02000000000001
Wales,2009,108.0,134.0,158.0,179.0,37.0,1306.3000000000002,0.8525882352941176,27.0,9.774074074074074,43.3,78.48148148148148,348.8,25.660000000000004,38.0,12.581578947368422,135.89999999999998,79.26315789473684,516.8,107.36,14.0,12.692857142857141,36.50000000000001,79.35714285714286,179.2,25.52,15.0,12.553333333333336,69.0,79.93333333333334,203.20000000000002,58.02,31.0,13.064516129032258,87.0,78.12903225806451,348.79999999999995,58.46
Wales,2010,125.0,148.0,170.0,189.0,23.0,1169.200000000001,0.6771678820649504,24.0,10.85,23.2,76.375,248.0,7.093333333333333,24.0,13.641666666666666,62.099999999999994,76.875,224.0,22.46666666666667,2.0,12.8,1.2,71.5,24.0,0.0,15.0,13.88,37.8,76.53333333333333,148.8,22.466666666666665,31.0,13.967741935483867,62.7,75.90322580645162,235.2,22.466666666666665
Wales,2011,98.0,119.0,145.0,169.0,52.0,1462.5999999999997,1.0364705882352936,22.0,11.622727272727273,3.9000000000000004,73.72727272727273,110.4,0.0,53.0,12.028301886792454,116.89999999999999,75.60377358490567,624.0,57.99999999999999,27.0,12.348148148148148,73.2,77.22222222222223,337.6,24.8,15.0,12.013333333333332,56.300000000000004,78.6,233.6,16.599999999999998,31.0,12.241935483870966,78.9,76.80645161290323,409.6,27.2
Wales,2012,89.0,123.0,150.0,174.0,49.0,1367.6999999999994,0.9840703219945232,35.0,7.374285714285714,156.8,80.02857142857142,540.8,96.41333333333334,50.0,11.86,205.10000000000002,79.8,696.0,151.7533333333333,23.0,12.782608695652174,145.70000000000002,82.91304347826087,414.4,112.75333333333334,15.0,12.406666666666668,116.60000000000002,81.8,275.20000000000005,96.74000000000001,31.0,13.46774193548387,145.70000000000002,81.38709677419355,464.0,112.75333333333334
Wales,2013,127.0,153.0,175.0,194.0,18.0,1088.8000000000002,0.5967058823529412,27.0,9.95185185185185,82.6,76.74074074074075,334.40000000000003,57.41333333333334,19.0,13.6,44.5,75.84210526315789,195.2,24.86,,,,,,,15.0,13.793333333333331,44.5,77.46666666666667,195.2,24.86,31.0,12.374193548387098,73.89999999999999,75.35483870967742,300.8,40.66
Wales,2014,92.0,119.0,146.0,168.0,52.0,1495.9999999999995,1.0757647058823523,28.0,9.328571428571427,90.29999999999998,82.60714285714286,390.40000000000003,62.300000000000004,53.0,12.692452830188678,151.4,80.75471698113208,768.0,91.64666666666668,26.0,14.107692307692307,50.9,80.6923076923077,355.2,19.686666666666667,15.0,15.453333333333335,19.3,78.53333333333333,172.8,4.2,31.0,13.722580645161292,101.89999999999999,81.12903225806451,451.2,50.78666666666666
Wales,2015,105.0,131.0,158.0,180.0,40.0,1310.4000000000005,0.8574117647058829,27.0,9.592592592592593,49.4,74.92592592592592,281.59999999999997,32.7,41.0,11.807317073170733,99.5,75.8780487804878,395.2,37.3,14.0,13.399999999999997,22.4,74.85714285714286,104.0,10.8,15.0,13.246666666666664,23.4,74.53333333333333,128.0,10.8,31.0,12.39032258064516,61.8,75.87096774193549,278.4,33.8
Wales,2016,103.0,131.0,155.0,175.0,41.0,1395.8999999999996,0.9579999999999994,29.0,8.77241379310345,39.599999999999994,74.06896551724138,300.79999999999995,17.759999999999998,42.0,13.757142857142858,103.10000000000001,80.28571428571429,523.2,83.54666666666667,18.0,15.255555555555556,55.8,83.05555555555556,289.6,42.94666666666667,15.0,15.22,55.8,84.33333333333333,272.0,42.94666666666667,31.0,14.345161290322585,69.89999999999999,79.6774193548387,379.2,53.54666666666667
Wales,2017,86.0,112.0,140.0,160.0,59.0,1619.1999999999996,1.2207058823529406,27.0,9.76296296296296,38.20000000000001,80.03703703703704,312.0,30.346666666666668,60.0,13.145,173.5,79.08333333333333,806.4000000000001,141.0,32.0,15.246875,82.69999999999999,82.53125,540.8,62.300000000000004,15.0,15.826666666666666,42.10000000000001,81.2,241.6,40.400000000000006,31.0,15.37741935483871,81.3,82.58064516129032,516.8000000000001,62.3
Wales,2018,102.0,126.0,150.0,168.0,45.0,1481.6,1.0588235294117645,25.0,10.304,68.3,82.76,459.2,46.326666666666675,46.0,14.393478260869566,90.4,81.84782608695652,707.1999999999999,65.66,22.0,15.981818181818182,51.49999999999999,82.5909090909091,339.2,38.660000000000004,15.0,15.873333333333333,21.700000000000003,80.73333333333333,222.39999999999998,9.860000000000001,31.0,15.925806451612903,76.69999999999999,82.3225806451613,496.0,55.160000000000004
Wales,2019,86.0,114.0,142.0,165.0,57.0,1515.8000000000004,1.099058823529412,29.0,9.106896551724137,68.30000000000001,78.03448275862068,316.8,42.42,58.0,11.817241379310348,163.79999999999998,78.60344827586206,859.2,91.62,30.0,13.086666666666666,103.30000000000001,81.2,536.0,73.69999999999999,15.0,12.793333333333331,83.10000000000001,81.13333333333334,321.6,69.52000000000001,31.0,13.05483870967742,103.30000000000001,81.06451612903226,539.1999999999999,73.7
Wales,2020,80.0,108.0,134.0,155.0,64.0,1685.0000000000007,1.2981176470588243,29.0,8.882758620689653,14.200000000000001,71.20689655172414,132.8,5.086666666666667,65.0,13.215384615384615,139.9,71.18461538461538,550.4,89.04,39.0,14.210256410256411,98.5,71.53846153846153,364.8,69.20666666666666,15.0,14.319999999999999,82.0,79.86666666666666,238.39999999999998,66.80666666666667,31.0,14.983870967741936,97.79999999999998,71.80645161290323,332.79999999999995,69.20666666666666
Wales,2021,96.0,128.0,154.0,174.0,43.0,1395.5999999999995,0.9576470588235286,33.0,7.675757575757575,84.9,70.48484848484848,267.2,6.7,44.0,13.061363636363637,180.5,80.5909090909091,726.4,114.34,18.0,15.077777777777776,13.9,80.88888888888889,225.6,2.6,15.0,15.4,13.1,81.06666666666666,201.6,2.6,31.0,14.000000000000002,51.9,79.6774193548387,414.4,31.04
Wales,2022,82.0,110.0,136.0,158.0,61.0,1632.7000000000005,1.236588235294118,29.0,8.924137931034483,50.69999999999999,78.03448275862068,364.8,27.32,62.0,13.006451612903223,126.89999999999999,78.58064516129032,740.8000000000001,66.88666666666667,36.0,13.919444444444444,76.1,79.63888888888889,497.6,47.473333333333336,15.0,14.913333333333336,32.4,79.66666666666667,187.2,22.333333333333336,31.0,13.912903225806453,57.00000000000001,78.90322580645162,390.40000000000003,32.32
Wales,2023,86.0,114.0,140.0,160.0,57.0,1624.4,1.245863562184095,29.0,8.917241379310344,126.19999999999999,81.0,488.0,104.94,58.0,14.010344827586206,114.79999999999998,77.37931034482759,625.5999999999999,83.70000000000002,32.0,16.009375,34.60000000000001,72.03125,192.0,30.693333333333335,15.0,17.746666666666666,33.3,75.06666666666666,140.8,30.693333333333335,31.0,16.07741935483871,34.6,72.09677419354838,192.0,30.693333333333335
Wales,2024,81.0,107.0,135.0,157.0,65.0,1629.100000000001,1.2364262813331144,27.0,9.644444444444446,154.39999999999998,81.18518518518519,555.2,125.25999999999999,66.0,12.14848484848485,173.7,79.01515151515152,942.4000000000001,119.24666666666666,38.0,13.434210526315788,87.7,77.8157894736842,483.19999999999993,55.56666666666666,15.0,13.24,34.0,74.13333333333334,153.6,21.82,31.0,13.254838709677419,71.4,77.16129032258064,392.0,45.413333333333334
Wales,2025,94.0,118.0,140.0,162.0,53.0,1599.8000000000006,1.197882352941177,25.0,10.36,83.6,79.56,347.20000000000005,59.95333333333334,54.0,14.324074074074078,133.29999999999998,76.38888888888889,672.0,82.48666666666666,32.0,14.934375000000001,125.7,80.78125,572.8,78.68666666666667,15.0,15.813333333333333,63.0,81.6,272.0,47.52666666666667,31.0,14.951612903225808,125.7,81.19354838709677,572.8000000000001,78.68666666666668
Wales,2026,80.0,107.0,133.0,153.0,64.0,1701.9000000000003,1.3180000000000003,28.0,9.325000000000001,67.9,80.10714285714286,454.4,46.76666666666667,65.0,13.503076923076923,216.8,77.16923076923077,918.4000000000001,183.38,39.0,14.764102564102563,179.6,82.02564102564102,777.6,154.78,15.0,15.006666666666668,71.29999999999998,84.33333333333333,320.0,66.38666666666667,31.0,15.780645161290321,135.79999999999998,83.09677419354838,609.6,115.38
West Midlands,1971,119.0,142.0,170.0,190.0,29.0,1160.6000000000001,0.6733562864033863,24.0,10.683333333333332,23.6,75.5,190.4,6.6,30.0,11.106666666666666,95.0,79.76666666666667,428.8,50.48,2.0,13.0,17.9,84.0,48.0,17.9,15.0,10.666666666666666,62.699999999999996,81.8,246.4,33.6,31.0,11.12258064516129,95.1,79.64516129032258,430.4,50.48
West Midlands,1972,121.0,147.0,175.0,198.0,25.0,1122.8,0.6096842074138688,27.0,9.451851851851853,82.80000000000001,79.18518518518519,555.2,52.913333333333334,26.0,10.703846153846156,90.99999999999997,78.07692307692308,539.2,77.61999999999999,,,,,,,15.0,10.973333333333333,55.4,80.2,275.2,46.92,31.0,10.738709677419356,101.6,78.06451612903226,659.2,84.12
West Midlands,1973,125.0,148.0,170.0,190.0,23.0,1174.2000000000005,0.6631460521581473,24.0,10.883333333333333,56.2,76.58333333333333,321.6,29.339999999999996,24.0,13.5875,30.9,74.45833333333333,209.60000000000002,5.78,2.0,14.05,13.1,85.5,48.0,3.58,15.0,14.82,16.7,73.66666666666667,89.6,3.58,31.0,13.6,45.99999999999999,75.70967741935483,291.20000000000005,13.02
West Midlands,1974,113.0,140.0,166.0,188.0,31.0,1236.6000000000001,0.7351473226839099,28.0,9.028571428571428,46.99999999999999,73.75,320.0,26.700000000000003,32.0,12.084374999999998,66.4,72.90625,396.8,42.300000000000004,6.0,14.933333333333332,28.700000000000003,75.33333333333333,96.0,23.200000000000003,15.0,12.966666666666667,46.2,72.73333333333333,196.8,31.700000000000003,31.0,12.080645161290322,66.30000000000001,72.90322580645162,396.8,42.300000000000004
West Midlands,1975,119.0,146.0,170.0,189.0,25.0,1184.2,0.6715254266455135,28.0,9.057142857142857,43.7,75.57142857142857,273.59999999999997,24.3,26.0,12.646153846153847,24.200000000000003,70.61538461538461,171.2,9.0,2.0,15.350000000000001,2.1,77.5,24.0,0.0,15.0,15.153333333333336,10.5,71.0,96.0,5.7,31.0,12.038709677419355,26.100000000000005,71.06451612903226,196.8,9.0
West Midlands,1976,121.0,145.0,166.0,184.0,27.0,1246.3999999999996,0.7460203170929077,25.0,10.776000000000002,76.6,76.8,324.79999999999995,38.03333333333333,28.0,13.789285714285715,35.5,76.25,299.2,14.106666666666666,7.0,13.9,8.4,79.71428571428571,86.4,3.106666666666667,15.0,15.139999999999999,9.3,75.8,94.4,3.106666666666667,31.0,13.693548387096778,36.599999999999994,76.29032258064517,310.4,14.106666666666666
West Midlands,1977,127.0,152.0,177.0,196.0,19.0,1075.9999999999998,0.5576601491426902,26.0,10.207692307692307,21.5,71.76923076923077,160.0,11.866666666666667,20.0,11.215,92.50000000000001,75.95,240.0,83.8,,,,,,,15.0,10.713333333333333,89.7,78.06666666666666,216.0,83.8,31.0,11.577419354838712,93.00000000000001,72.96774193548387,241.6,83.8
West Midlands,1978,131.0,152.0,176.0,199.0,19.0,1103.0,0.5897906120695341,22.0,11.986363636363636,26.9,76.0909090909091,179.2,13.580000000000002,20.0,13.334999999999999,82.1,74.45,179.2,57.5,,,,,,,15.0,12.16,60.70000000000001,73.46666666666667,100.8,48.2,31.0,13.435483870967742,87.30000000000001,74.38709677419355,220.79999999999998,57.5
West Midlands,1979,148.0,168.0,189.0,208.0,3.0,903.8999999999995,0.36714637016850776,21.0,12.680952380952382,46.5,79.52380952380952,280.0,30.799999999999997,4.0,17.05,0.0,75.75,4.800000000000001,0.0,,,,,,,15.0,13.74,16.6,77.8,124.80000000000001,5.6000000000000005,31.0,12.35483870967742,99.8,79.54838709677419,451.2,84.1
West Midlands,1980,125.0,147.0,170.0,194.0,25.0,1179.1000000000001,0.685697225092607,23.0,11.234782608695651,12.3,67.0,51.2,0.0,26.0,12.953846153846152,110.2,78.57692307692308,334.4,53.620000000000005,3.0,12.866666666666665,1.1,71.33333333333333,0.0,0.0,15.0,13.12,68.30000000000001,78.93333333333334,201.60000000000002,50.86,31.0,12.658064516129032,112.10000000000002,77.58064516129032,337.59999999999997,53.620000000000005
West Midlands,1981,112.0,141.0,165.0,188.0,30.0,1228.7999999999997,0.7458069968389635,30.0,8.873333333333333,128.4,81.3,508.80000000000007,64.01333333333334,31.0,12.451612903225808,80.70000000000002,79.87096774193549,468.8,44.81333333333333,7.0,12.757142857142856,4.300000000000001,78.57142857142857,64.0,0.9,15.0,12.946666666666665,20.099999999999998,78.2,179.2,7.0,31.0,12.451612903225808,80.70000000000002,79.87096774193549,468.8,44.81333333333333
West Midlands,1982,114.0,140.0,159.0,181.0,31.0,1315.4999999999993,0.8524209794293393,27.0,9.733333333333334,22.0,70.22222222222223,204.8,2.5,32.0,14.846875,106.6,76.3125,409.6,67.58,13.0,14.038461538461538,57.49999999999999,76.53846153846153,195.2,34.6,15.0,14.553333333333335,58.3,76.46666666666667,206.39999999999998,34.6,31.0,14.903225806451612,106.29999999999998,76.2258064516129,403.20000000000005,67.58
West Midlands,1983,120.0,147.0,171.0,190.0,24.0,1136.6999999999998,0.6530588235294114,28.0,9.307142857142859,115.5,81.25,580.8000000000001,106.08,25.0,12.452,43.8,76.88,302.4,22.9,1.0,15.6,0.0,68.0,0.0,0.0,15.0,13.013333333333334,13.399999999999999,73.93333333333334,131.2,0.0,31.0,11.967741935483875,59.599999999999994,78.06451612903226,403.20000000000005,36.88
West Midlands,1984,127.0,153.0,174.0,194.0,19.0,1109.1,0.6205882352941173,27.0,9.737037037037036,83.80000000000001,73.33333333333333,273.6,52.0,20.0,14.104999999999999,46.1,77.7,264.0,17.6,,,,,,,15.0,15.246666666666668,17.7,78.4,167.99999999999997,3.0,31.0,12.96774193548387,97.5,77.87096774193549,393.6,59.400000000000006
West Midlands,1985,133.0,154.0,180.0,199.0,17.0,1021.7999999999998,0.5236468952464066,22.0,11.840909090909092,64.9,78.77272727272727,264.0,47.33333333333333,18.0,11.161111111111113,62.9,77.05555555555556,228.79999999999998,42.12,,,,,,,15.0,10.473333333333334,50.900000000000006,76.66666666666667,195.2,37.4,31.0,11.596774193548386,80.89999999999999,76.51612903225806,361.6,54.88666666666667
West Midlands,1986,141.0,164.0,183.0,202.0,7.0,957.7000000000005,0.4231713173234224,24.0,10.887500000000001,50.3,76.33333333333333,196.8,26.23333333333333,8.0,15.25,1.7000000000000002,74.625,27.2,0.0,,,,,,,15.0,13.193333333333332,31.399999999999995,75.73333333333333,81.60000000000001,20.4,31.0,11.877419354838711,51.99999999999999,75.96774193548387,224.0,26.23333333333333
West Midlands,1987,127.0,152.0,178.0,196.0,19.0,1047.7,0.5488861269064961,26.0,10.176923076923078,50.0,77.38461538461539,246.4,17.746666666666666,20.0,10.93,97.7,81.35,376.0,73.19999999999999,,,,,,,15.0,10.479999999999999,68.8,80.2,272.0,51.5,31.0,11.003225806451612,116.3,80.58064516129032,507.20000000000005,80.24666666666667
West Midlands,1988,112.0,137.0,163.0,183.0,35.0,1289.5999999999997,0.8116884341557673,26.0,10.096153846153847,61.8,78.3076923076923,286.4,34.879999999999995,36.0,12.277777777777777,60.2,76.13888888888889,355.20000000000005,29.9,10.0,14.85,0.1,74.6,17.6,0.0,15.0,14.019999999999998,14.799999999999999,76.2,72.0,5.8,31.0,12.616129032258065,53.7,76.6774193548387,307.2,26.300000000000004
West Midlands,1989,102.0,133.0,157.0,176.0,38.0,1370.9999999999998,0.9145049295277755,32.0,8.071874999999999,46.5,76.40625,368.0,20.986666666666665,39.0,13.574358974358974,73.3,74.41025641025641,388.8,37.96,15.0,15.586666666666666,23.4,73.06666666666666,158.39999999999998,18.86,15.0,15.586666666666666,23.4,73.06666666666666,158.39999999999998,18.86,31.0,13.696774193548388,67.39999999999999,74.03225806451613,313.59999999999997,35.06
West Midlands,1990,85.0,120.0,144.0,167.0,51.0,1487.9,1.0683558854445796,36.0,7.305555555555557,35.599999999999994,74.52777777777777,384.0,18.086666666666666,52.0,12.721153846153847,49.4,70.51923076923077,358.4,9.899999999999999,28.0,12.907142857142858,39.099999999999994,69.96428571428571,294.4,9.899999999999999,15.0,12.84666666666667,20.700000000000003,73.46666666666667,150.4,5.3,31.0,12.829032258064515,39.099999999999994,69.58064516129032,294.4,9.899999999999999
West Midlands,1991,120.0,145.0,172.0,192.0,26.0,1116.9000000000003,0.6349832872707865,26.0,10.0,19.0,76.07692307692308,168.0,10.5,27.0,10.962962962962964,57.3,77.03703703703704,356.8,39.900000000000006,,,,,,,15.0,11.293333333333333,45.8,79.66666666666667,268.8,33.900000000000006,31.0,11.348387096774195,57.3,77.06451612903226,374.40000000000003,39.900000000000006
West Midlands,1992,109.0,135.0,155.0,176.0,37.0,1392.3000000000004,0.9437409681836754,27.0,9.911111111111111,27.9,75.96296296296296,292.8,15.366666666666665,38.0,14.78157894736842,130.0,76.47368421052632,316.80000000000007,91.44666666666667,18.0,14.461111111111109,52.699999999999996,76.61111111111111,161.6,31.546666666666667,15.0,14.866666666666667,25.8,74.46666666666667,89.6,17.06,31.0,14.99032258064516,130.0,77.58064516129032,315.20000000000005,91.44666666666666
West Midlands,1993,106.0,130.0,155.0,177.0,41.0,1373.6999999999994,0.9292924965029226,25.0,10.136,39.800000000000004,77.48,286.4,28.740000000000002,42.0,13.102380952380955,182.89999999999998,78.64285714285714,617.6,119.03333333333333,17.0,14.811764705882354,92.7,80.0,240.0,57.53333333333334,15.0,14.82,92.2,80.06666666666666,225.6,57.53333333333333,31.0,13.806451612903226,144.1,79.09677419354838,444.8,96.13333333333333
West Midlands,1994,117.0,140.0,167.0,186.0,31.0,1220.3000000000004,0.7271415633434269,24.0,10.641666666666667,25.2,75.08333333333333,254.4,14.9,32.0,11.603124999999999,33.9,76.09375,280.0,22.599999999999998,5.0,14.74,0.1,71.8,1.6,0.0,15.0,13.153333333333334,2.2,73.86666666666666,49.6,0.0,31.0,11.735483870967741,33.9,75.80645161290323,264.0,22.599999999999998
West Midlands,1995,107.0,134.0,161.0,181.0,37.0,1267.8999999999999,0.8028830301808924,28.0,9.192857142857141,26.999999999999996,71.42857142857143,187.2,6.3533333333333335,38.0,11.515789473684208,65.89999999999999,74.47368421052632,353.59999999999997,34.71333333333333,11.0,12.563636363636364,6.0,75.0,92.80000000000001,0.0,15.0,12.346666666666666,6.8,74.53333333333333,99.2,0.0,31.0,12.37741935483871,41.6,74.58064516129032,281.59999999999997,14.013333333333334
West Midlands,1996,128.0,155.0,177.0,198.0,17.0,1077.1999999999998,0.5880689458243606,28.0,9.164285714285715,58.39999999999999,75.57142857142857,332.79999999999995,33.5,18.0,14.25,25.599999999999998,73.83333333333333,144.0,9.8,,,,,,,15.0,14.5,23.099999999999998,73.0,96.0,9.8,31.0,13.135483870967743,62.3,75.74193548387096,326.4,29.9
West Midlands,1997,104.0,132.0,156.0,179.0,39.0,1347.6000000000006,0.8979285999147905,29.0,9.03448275862069,82.50000000000001,76.62068965517241,348.8,52.60000000000001,40.0,12.892500000000002,100.69999999999999,75.05,488.0,70.0,16.0,14.162500000000001,58.8,77.9375,288.0,35.900000000000006,15.0,14.026666666666667,54.900000000000006,78.66666666666667,264.0,35.9,31.0,13.099999999999998,60.2,73.45161290322581,320.0,35.9
West Midlands,1998,91.0,126.0,149.0,172.0,45.0,1412.8999999999999,0.9936066991048981,36.0,7.236111111111111,118.6,79.88888888888889,625.6,99.63333333333333,46.0,13.069565217391302,124.9,78.3695652173913,590.4,73.26,23.0,13.060869565217393,103.30000000000001,79.95652173913044,392.0,66.5,15.0,13.193333333333333,67.69999999999999,81.73333333333333,292.8,35.0,31.0,12.670967741935483,114.7,79.16129032258064,483.2,68.86
West Midlands,1999,99.0,128.0,152.0,176.0,43.0,1373.9000000000003,0.9352821539074394,30.0,8.853333333333332,90.89999999999999,80.5,436.79999999999995,53.099999999999994,44.0,12.418181818181818,102.4,77.11363636363636,550.4,66.00666666666667,20.0,12.645,52.400000000000006,77.3,240.0,30.866666666666667,15.0,12.746666666666668,23.4,76.2,142.39999999999998,16.52,31.0,12.612903225806452,75.00000000000001,76.70967741935483,368.0,48.02666666666667
West Midlands,2000,107.0,132.0,158.0,178.0,40.0,1356.4,0.9133679930331308,26.0,10.161538461538461,69.80000000000001,80.23076923076923,377.59999999999997,49.1,41.0,12.863414634146341,104.50000000000001,77.48780487804878,502.4,66.86,15.0,15.18,17.7,75.46666666666667,113.60000000000001,2.1,15.0,15.18,17.7,75.46666666666667,113.60000000000001,2.1,31.0,13.04516129032258,86.3,77.41935483870968,360.00000000000006,54.66
West Midlands,2001,128.0,148.0,173.0,189.0,23.0,1115.7000000000003,0.6312793811257084,21.0,12.685714285714285,80.6,77.9047619047619,208.0,51.233333333333334,24.0,12.258333333333331,33.1,73.875,160.0,19.5,,,,,,,15.0,12.06,29.0,74.46666666666667,124.8,19.5,31.0,12.670967741935483,37.5,74.38709677419355,196.8,20.593333333333334
West Midlands,2002,91.0,121.0,148.0,170.0,50.0,1432.3999999999999,1.027419099966088,31.0,8.338709677419354,36.9,74.70967741935483,280.0,19.4,51.0,12.262745098039213,120.30000000000001,76.88235294117646,694.4,73.6,24.0,13.545833333333334,52.400000000000006,76.79166666666667,360.0,32.1,15.0,14.14666666666667,30.599999999999998,77.53333333333333,216.0,26.099999999999998,31.0,13.103225806451613,84.70000000000002,76.51612903225806,480.0,57.4
West Midlands,2003,108.0,133.0,156.0,175.0,38.0,1369.8999999999996,0.9315035416844633,26.0,10.099999999999998,61.3,74.57692307692308,312.0,35.300000000000004,39.0,13.987179487179487,65.60000000000002,74.87179487179488,420.8,24.386666666666667,16.0,15.5125,20.400000000000002,71.3125,128.0,0.0,15.0,15.606666666666666,20.2,71.33333333333333,128.0,0.0,31.0,15.070967741935483,36.8,74.29032258064517,276.8,9.286666666666667
West Midlands,2004,107.0,132.0,156.0,176.0,40.0,1380.4,0.9485053649866056,26.0,9.857692307692307,86.0,80.92307692307692,436.80000000000007,58.82,41.0,13.753658536585366,30.6,75.26829268292683,329.6,11.58,17.0,15.658823529411764,9.0,73.88235294117646,110.4,0.0,15.0,15.613333333333333,9.0,72.86666666666666,89.6,0.0,31.0,13.987096774193548,29.699999999999996,74.06451612903226,257.6,11.58
West Midlands,2005,104.0,131.0,157.0,176.0,40.0,1339.7000000000005,0.8992942546721291,28.0,9.185714285714285,72.89999999999999,77.07142857142857,425.6,46.266666666666666,41.0,12.578048780487803,59.3,75.2439024390244,352.0,22.633333333333333,15.0,14.606666666666667,16.0,76.26666666666667,96.0,3.0,15.0,14.606666666666667,16.0,76.26666666666667,96.0,3.0,31.0,13.725806451612902,52.10000000000001,76.38709677419355,280.0,22.633333333333333
West Midlands,2006,118.0,139.0,162.0,182.0,32.0,1246.2999999999997,0.8146823782258444,22.0,11.936363636363637,63.2,79.0,334.4,40.546666666666674,33.0,13.618181818181819,94.49999999999999,75.45454545454545,353.59999999999997,81.4,10.0,16.19,18.5,76.2,110.39999999999999,12.2,15.0,16.633333333333336,18.5,74.33333333333333,113.6,12.2,31.0,13.758064516129032,68.1,74.93548387096774,305.6,55.0
West Midlands,2007,95.0,118.0,144.0,167.0,53.0,1500.7000000000003,1.0843897212112192,24.0,10.858333333333334,19.0,77.41666666666667,208.0,13.8,54.0,12.54074074074074,174.3,78.20370370370371,644.8,149.4466666666667,28.0,13.671428571428573,108.4,80.32142857142857,364.8,89.94666666666667,15.0,15.293333333333333,75.5,81.13333333333334,204.8,62.17999999999999,31.0,13.587096774193549,108.4,79.74193548387096,376.0,89.94666666666666
West Midlands,2008,111.0,133.0,157.0,180.0,39.0,1335.0000000000007,0.8810196975030342,23.0,11.730434782608693,50.6,78.04347826086956,315.19999999999993,33.10000000000001,40.0,12.4725,77.9,75.475,347.2,39.72666666666667,16.0,12.887500000000001,14.8,73.3125,105.6,2.4,15.0,12.833333333333337,14.2,73.0,100.8,2.4,31.0,12.95483870967742,70.69999999999999,75.93548387096774,310.4,39.72666666666667
West Midlands,2009,114.0,140.0,164.0,183.0,31.0,1245.7000000000003,0.7726909809488894,27.0,9.9037037037037,87.7,75.88888888888889,288.0,60.080000000000005,32.0,12.81875,93.20000000000002,75.09375,334.4,60.46,8.0,13.5625,16.3,75.125,73.6,0.46,15.0,12.280000000000001,64.3,76.8,169.6,43.96,31.0,12.880645161290323,85.7,74.90322580645162,310.40000000000003,52.96
West Midlands,2010,128.0,151.0,173.0,190.0,20.0,1092.4000000000008,0.6210651730290135,24.0,10.883333333333333,13.1,73.16666666666667,142.4,3.1,21.0,13.59047619047619,34.2,75.42857142857143,211.2,11.5,,,,,,,15.0,13.166666666666668,27.0,76.66666666666667,184.0,11.5,31.0,13.551612903225806,41.300000000000004,74.3225806451613,267.2,11.5
West Midlands,2011,102.0,124.0,149.0,173.0,47.0,1401.5,0.9714632515201918,23.0,11.078260869565215,6.299999999999999,68.82608695652173,68.8,0.8000000000000002,48.0,12.183333333333332,89.10000000000001,71.95833333333333,446.4,32.4,23.0,12.57391304347826,45.9,73.08695652173913,268.8,22.499999999999996,15.0,12.22,35.39999999999999,72.6,219.2,22.499999999999996,31.0,12.290322580645162,55.599999999999994,72.0,316.8,22.499999999999996
West Midlands,2012,103.0,137.0,160.0,182.0,35.0,1272.2999999999997,0.8296048461364626,35.0,7.319999999999999,142.9,79.57142857142857,563.2,83.33333333333333,36.0,12.688888888888888,108.8,78.55555555555556,454.4,80.14666666666668,13.0,12.376923076923077,43.5,77.92307692307692,172.8,30.14,15.0,12.44,57.4,79.2,220.8,44.04,31.0,13.36451612903226,101.10000000000001,78.74193548387096,400.0,77.64666666666668
West Midlands,2013,139.0,162.0,184.0,200.0,9.0,977.1999999999999,0.45296716425178235,24.0,11.029166666666667,45.39999999999999,76.04166666666667,212.79999999999998,38.4,10.0,13.930000000000001,30.4,77.7,132.8,18.773333333333333,,,,,,,15.0,13.453333333333335,30.4,75.8,134.4,18.773333333333333,31.0,11.858064516129033,74.1,76.06451612903226,315.2,57.17333333333333
West Midlands,2014,96.0,124.0,149.0,170.0,47.0,1438.9999999999995,1.033054546597777,29.0,9.341379310344827,62.39999999999999,78.82758620689656,275.20000000000005,36.75333333333334,48.0,13.095833333333331,125.4,78.125,680.0,78.80000000000001,23.0,14.295652173913044,45.400000000000006,78.52173913043478,286.4,24.3,15.0,15.213333333333335,21.199999999999996,77.33333333333333,182.4,4.2,31.0,13.645161290322582,87.70000000000002,79.41935483870968,433.59999999999997,53.400000000000006
